Pangolin,Count,Percentage
AY.130,61,0.0006824592205443049
W.1,61,0.0006824592205443049
FL.4.11,61,0.0006824592205443049
JN.1.26,61,0.0006824592205443049
BF.34,60,0.000671271364469808
BQ.1.1.16,60,0.000671271364469808
FY.1.4.1,60,0.000671271364469808
JS.2,60,0.000671271364469808
BH.1,60,0.000671271364469808
P.1.8,60,0.000671271364469808
BA.2.81,60,0.000671271364469808
BA.2.12.2,60,0.000671271364469808
B.1.177.73,60,0.000671271364469808
B.1.515,60,0.000671271364469808
B.1.282,60,0.000671271364469808
BA.2.75.6,60,0.000671271364469808
GK.1.3,60,0.000671271364469808
XBB.2.3.20,60,0.000671271364469808
BQ.1.1.25,60,0.000671271364469808
B.1.1.218,60,0.000671271364469808
AY.123.1,60,0.000671271364469808
B.1.113,60,0.000671271364469808
XEC.2,60,0.000671271364469808
XDB,60,0.000671271364469808
B.1.1.344,59,0.0006600835083953113
BQ.1.1.14,59,0.0006600835083953113
B.1.256,59,0.0006600835083953113
JN.1.18.6,59,0.0006600835083953113
B.1.580,59,0.0006600835083953113
B.1.379,59,0.0006600835083953113
B.1.14,59,0.0006600835083953113
B.1.344,59,0.0006600835083953113
FY.8.1,59,0.0006600835083953113
GW.2,59,0.0006600835083953113
KP.2.6.1,59,0.0006600835083953113
C.27,59,0.0006600835083953113
KP.2.11,59,0.0006600835083953113
B.1.78,58,0.0006488956523208145
LB.1.2.3,58,0.0006488956523208145
BA.2.27,58,0.0006488956523208145
B.1.632,58,0.0006488956523208145
XBB.2.3.7,58,0.0006488956523208145
BA.4.1.5,58,0.0006488956523208145
KP.4,58,0.0006488956523208145
B.1.473,58,0.0006488956523208145
FA.1,58,0.0006488956523208145
BQ.1.1.34,58,0.0006488956523208145
B.27,57,0.0006377077962463177
B.57,57,0.0006377077962463177
XBB.1.7,57,0.0006377077962463177
CP.1.2,57,0.0006377077962463177
LU.1,57,0.0006377077962463177
JN.1.69,57,0.0006377077962463177
B.1.438.4,57,0.0006377077962463177
B.1.103,57,0.0006377077962463177
KP.2.24,57,0.0006377077962463177
MC.29,57,0.0006377077962463177
AY.55,57,0.0006377077962463177
FE.1.1.2,57,0.0006377077962463177
B.1.543,57,0.0006377077962463177
B.1.1.428,57,0.0006377077962463177
B.1.1.45,57,0.0006377077962463177
B.1.1.14,56,0.0006265199401718208
B.1.1.378,56,0.0006265199401718208
P.1.9,56,0.0006265199401718208
HK.3.13,56,0.0006265199401718208
HV.2,56,0.0006265199401718208
HR.1,56,0.0006265199401718208
LQ.1.2,56,0.0006265199401718208
LP.4,56,0.0006265199401718208
DV.3.1,56,0.0006265199401718208
B.1.637.1,56,0.0006265199401718208
B.1.9.5,56,0.0006265199401718208
CD.1,56,0.0006265199401718208
XDK.4.1,56,0.0006265199401718208
JN.1.4.4,56,0.0006265199401718208
GJ.3,56,0.0006265199401718208
B.1.218,56,0.0006265199401718208
B.1.220,56,0.0006265199401718208
BA.4.3,56,0.0006265199401718208
B.1.36.38,55,0.0006153320840973241
B.1.1.137,55,0.0006153320840973241
BN.1.3.8,55,0.0006153320840973241
B.1.563,55,0.0006153320840973241
LA.2,55,0.0006153320840973241
XDK.6,55,0.0006153320840973241
B.1.1.168,55,0.0006153320840973241
B.1.1.158,55,0.0006153320840973241
CH.1.1.21,55,0.0006153320840973241
B.1.213,55,0.0006153320840973241
HK.24.1,55,0.0006153320840973241
KR.1.1,55,0.0006153320840973241
JN.1.18.5,55,0.0006153320840973241
JN.1.50.2,54,0.0006041442280228272
B.1.9,54,0.0006041442280228272
GY.1,54,0.0006041442280228272
XBF.7,54,0.0006041442280228272
B.1.355,54,0.0006041442280228272
JN.1.14,54,0.0006041442280228272
FL.11,54,0.0006041442280228272
B.1.400.1,54,0.0006041442280228272
BE.11,54,0.0006041442280228272
MC.14,54,0.0006041442280228272
XDK.5,54,0.0006041442280228272
GW.5.1,54,0.0006041442280228272
BA.5.2.38,54,0.0006041442280228272
AY.66,54,0.0006041442280228272
CP.4,54,0.0006041442280228272
B.1.1.17,53,0.0005929563719483305
BE.8,53,0.0005929563719483305
B.1.507,53,0.0005929563719483305
B.1.1.251,53,0.0005929563719483305
LF.4,53,0.0005929563719483305
BS.1.1,53,0.0005929563719483305
MB.1.1.1,53,0.0005929563719483305
LE.1,53,0.0005929563719483305
BR.3,53,0.0005929563719483305
XAP,53,0.0005929563719483305
JN.1.1.5,53,0.0005929563719483305
B.1.348,53,0.0005929563719483305
GP.1,53,0.0005929563719483305
JN.1.7.8,53,0.0005929563719483305
CR.1.3,53,0.0005929563719483305
FP.4,53,0.0005929563719483305
FL.13.2,52,0.0005817685158738336
B.1.441,52,0.0005817685158738336
B.34,52,0.0005817685158738336
BF.19,52,0.0005817685158738336
LF.5,52,0.0005817685158738336
B.1.1.384,52,0.0005817685158738336
XBB.1.43.1,52,0.0005817685158738336
HK.1.2,52,0.0005817685158738336
V.2,52,0.0005817685158738336
CK.1.2,52,0.0005817685158738336
B.1.1.172,52,0.0005817685158738336
B.1.258.6,52,0.0005817685158738336
FG.1,51,0.0005705806597993369
HK.16,51,0.0005705806597993369
FL.31.1,51,0.0005705806597993369
B.1.1.95,51,0.0005705806597993369
B.1.1.123,51,0.0005705806597993369
B.1.131,51,0.0005705806597993369
NM.1,51,0.0005705806597993369
B.1.539,51,0.0005705806597993369
FL.4.9,51,0.0005705806597993369
XBB.1.5.94,51,0.0005705806597993369
A.2.5.1,51,0.0005705806597993369
B.1.1.461,51,0.0005705806597993369
AY.102,51,0.0005705806597993369
GC.2,51,0.0005705806597993369
AY.122.2,51,0.0005705806597993369
AZ.4,51,0.0005705806597993369
LU.2.1.1,50,0.0005593928037248401
B.1.1.450,50,0.0005593928037248401
BA.2.57,50,0.0005593928037248401
JN.1.39.3,50,0.0005593928037248401
FL.1.4,50,0.0005593928037248401
GK.1.2.1,50,0.0005593928037248401
HS.1.1,50,0.0005593928037248401
B.15,50,0.0005593928037248401
DN.1.1.1,50,0.0005593928037248401
AY.50,49,0.0005482049476503432
AY.59,49,0.0005482049476503432
FL.2.7.1,49,0.0005482049476503432
FR.1,49,0.0005482049476503432
XAF,49,0.0005482049476503432
B.47,49,0.0005482049476503432
B.1.250,49,0.0005482049476503432
B.1.1.418,49,0.0005482049476503432
HK.27.1.1,49,0.0005482049476503432
XBB.1.5.54,49,0.0005482049476503432
FL.13.3.1,49,0.0005482049476503432
BA.1.15.3,49,0.0005482049476503432
B.1.177.89,48,0.0005370170915758464
MC.10.1,48,0.0005370170915758464
LB.1.7.3,48,0.0005370170915758464
GK.6,48,0.0005370170915758464
HN.2.1,48,0.0005370170915758464
FT.3.1,48,0.0005370170915758464
FY.9,48,0.0005370170915758464
KL.1,48,0.0005370170915758464
B.1.420,48,0.0005370170915758464
AY.104,48,0.0005370170915758464
BA.2.58,48,0.0005370170915758464
XBB.1.32,48,0.0005370170915758464
BY.1.1.1,48,0.0005370170915758464
FL.14,48,0.0005370170915758464
BG.4,47,0.0005258292355013497
FY.5.4,47,0.0005258292355013497
GK.4,47,0.0005258292355013497
XBB.1.5.89,47,0.0005258292355013497
DV.7.1.3,47,0.0005258292355013497
XBB.1.16.26,47,0.0005258292355013497
XBB.2.3.17,47,0.0005258292355013497
P.3,47,0.0005258292355013497
CH.1.1.27,47,0.0005258292355013497
ES.1,47,0.0005258292355013497
XBB.2.3.14,47,0.0005258292355013497
GB.2,47,0.0005258292355013497
B.1.1.290,47,0.0005258292355013497
XBP,47,0.0005258292355013497
B.46,47,0.0005258292355013497
B.1.119,47,0.0005258292355013497
B.26,47,0.0005258292355013497
B.1.36.23,47,0.0005258292355013497
BA.2.10.2,47,0.0005258292355013497
B.1.460,47,0.0005258292355013497
B.1.1.213,47,0.0005258292355013497
B.1.579,47,0.0005258292355013497
JN.1.40,47,0.0005258292355013497
LB.1.11,47,0.0005258292355013497
KP.2.15.1,47,0.0005258292355013497
HK.3.3,46,0.0005146413794268528
AY.20.1,46,0.0005146413794268528
JN.2.5,46,0.0005146413794268528
XS,46,0.0005146413794268528
BQ.1.26.2,46,0.0005146413794268528
EZ.1,46,0.0005146413794268528
N.4,46,0.0005146413794268528
XBB.1.5.93,46,0.0005146413794268528
JN.1.51,46,0.0005146413794268528
DJ.1.1.1,46,0.0005146413794268528
AA.8,46,0.0005146413794268528
KP.4.1.2,46,0.0005146413794268528
KP.2.9,46,0.0005146413794268528
XDV.1.11,46,0.0005146413794268528
B.1.1.315,46,0.0005146413794268528
BF.5.4,46,0.0005146413794268528
BN.1.2.6,46,0.0005146413794268528
BY.1.2,46,0.0005146413794268528
MK.3,46,0.0005146413794268528
V.1,45,0.0005034535233523561
KP.3.1.2,45,0.0005034535233523561
XED,45,0.0005034535233523561
KU.2.2,45,0.0005034535233523561
KP.3.2.9,45,0.0005034535233523561
CP.2,45,0.0005034535233523561
B.1.1.382,45,0.0005034535233523561
CH.1.1.26,45,0.0005034535233523561
JN.1.10,45,0.0005034535233523561
CH.1.1.20,45,0.0005034535233523561
B.1.153,45,0.0005034535233523561
B.1.40,45,0.0005034535233523561
MM.1,45,0.0005034535233523561
JN.1.67,45,0.0005034535233523561
B.1.545,45,0.0005034535233523561
XBB.1.5.85,45,0.0005034535233523561
BE.13,45,0.0005034535233523561
B.1.251,45,0.0005034535233523561
XBB.1.16.22,45,0.0005034535233523561
BA.4.1.2,44,0.0004922656672778592
XBB.1.8,44,0.0004922656672778592
CH.1.1.30,44,0.0004922656672778592
B.1.438,44,0.0004922656672778592
XDD.1,44,0.0004922656672778592
CH.1.1.23,44,0.0004922656672778592
XBF.5,44,0.0004922656672778592
B.1.640.1,44,0.0004922656672778592
AY.22,44,0.0004922656672778592
B.1.1.159,44,0.0004922656672778592
NR.1,44,0.0004922656672778592
JD.1.1.2,44,0.0004922656672778592
GE.1.6,44,0.0004922656672778592
KP.3.1.11,44,0.0004922656672778592
MC.23,44,0.0004922656672778592
LB.1.4.2,44,0.0004922656672778592
MC.22,44,0.0004922656672778592
JN.1.51.1,44,0.0004922656672778592
Q.7,44,0.0004922656672778592
XBB.9,44,0.0004922656672778592
HN.7,43,0.00048107781120336246
GL.1,43,0.00048107781120336246
XBB.1.16.30,43,0.00048107781120336246
XEC.29,43,0.00048107781120336246
EK.4,43,0.00048107781120336246
XDQ.1,43,0.00048107781120336246
XBF.7.1,43,0.00048107781120336246
FK.1.1.2,43,0.00048107781120336246
B.20,43,0.00048107781120336246
B.1.1.40,43,0.00048107781120336246
BA.2.75.7,43,0.00048107781120336246
BA.5.1.8,43,0.00048107781120336246
XA,43,0.00048107781120336246
BA.1.4,43,0.00048107781120336246
B.1.437,43,0.00048107781120336246
CF.1,43,0.00048107781120336246
XAV,43,0.00048107781120336246
XBB.1.5.109,43,0.00048107781120336246
B.1.36.20,43,0.00048107781120336246
B.1.639,43,0.00048107781120336246
FL.36,42,0.0004698899551288657
JN.1.7.3,42,0.0004698899551288657
MU.2.1,42,0.0004698899551288657
JN.1.39.2,42,0.0004698899551288657
EF.1.3,42,0.0004698899551288657
JN.1.1.4,42,0.0004698899551288657
EW.1,42,0.0004698899551288657
B.1.214.2,42,0.0004698899551288657
XF,42,0.0004698899551288657
B.1.170,42,0.0004698899551288657
DN.1.1.2,42,0.0004698899551288657
XBL.3,42,0.0004698899551288657
XBB.1.34,42,0.0004698899551288657
BA.2.86.5,42,0.0004698899551288657
XBB.1.24.1,42,0.0004698899551288657
BA.1.16.1,42,0.0004698899551288657
BM.1.1.1,42,0.0004698899551288657
CT.1,42,0.0004698899551288657
B.1.258.23,42,0.0004698899551288657
XDA.1,42,0.0004698899551288657
BA.2.62,41,0.0004587020990543688
B.1.429.1,41,0.0004587020990543688
JF.1.1.2,41,0.0004587020990543688
JD.1.2.1,41,0.0004587020990543688
B.1.267,41,0.0004587020990543688
GK.7,41,0.0004587020990543688
B.1.546,41,0.0004587020990543688
FD.3,41,0.0004587020990543688
GW.5,41,0.0004587020990543688
B.1.1.408,41,0.0004587020990543688
BA.5.1.37,41,0.0004587020990543688
N.1,41,0.0004587020990543688
B.1.575.1,41,0.0004587020990543688
XEF,40,0.000447514242979872
GJ.1.2.4,40,0.000447514242979872
DV.5,40,0.000447514242979872
GW.3,40,0.000447514242979872
DV.6.1,40,0.000447514242979872
BA.2.60,40,0.000447514242979872
XBB.2.1,40,0.000447514242979872
XBB.1.34.1,40,0.000447514242979872
JN.1.54,40,0.000447514242979872
HK.32,40,0.000447514242979872
LF.6,40,0.000447514242979872
BF.7.14.4,40,0.000447514242979872
DM.1,40,0.000447514242979872
KP.2.3.9,39,0.0004363263869053752
XDD.1.1,39,0.0004363263869053752
FL.15.4,39,0.0004363263869053752
B.1.12,39,0.0004363263869053752
B.1.474,39,0.0004363263869053752
BA.5.2.61,39,0.0004363263869053752
HV.1.11,39,0.0004363263869053752
XAY.1.1.3,39,0.0004363263869053752
B.1.350,39,0.0004363263869053752
DV.7.2,39,0.0004363263869053752
KP.2.2.2,39,0.0004363263869053752
KP.2.3.2,39,0.0004363263869053752
XBB.1.16.7,39,0.0004363263869053752
B.43,39,0.0004363263869053752
XAG,39,0.0004363263869053752
HK.2,39,0.0004363263869053752
C.2.1,39,0.0004363263869053752
KH.1,39,0.0004363263869053752
B.1.177.85,39,0.0004363263869053752
XCT,38,0.0004251385308308784
LU.2,38,0.0004251385308308784
KP.4.2.1,38,0.0004251385308308784
MC.27,38,0.0004251385308308784
JN.1.42.2,38,0.0004251385308308784
EH.1,38,0.0004251385308308784
XBB.3.3,38,0.0004251385308308784
KB.2,38,0.0004251385308308784
XBB.1.5.101,38,0.0004251385308308784
B.1.1.429,38,0.0004251385308308784
B.1.1.239,38,0.0004251385308308784
B.1.1.371,38,0.0004251385308308784
XBB.2.3.6,38,0.0004251385308308784
AY.29.1,38,0.0004251385308308784
B.1.1.34,38,0.0004251385308308784
BF.7.17,38,0.0004251385308308784
B.1.1.98,38,0.0004251385308308784
B.1.604,37,0.00041395067475638163
GK.3.2,37,0.00041395067475638163
HK.13.2,37,0.00041395067475638163
B.1.1.136,37,0.00041395067475638163
GK.1.4,37,0.00041395067475638163
BQ.1.1.62,37,0.00041395067475638163
BA.5.2.55,37,0.00041395067475638163
B.1.489,37,0.00041395067475638163
XBB.1.5.102,37,0.00041395067475638163
CJ.1,37,0.00041395067475638163
B.1.1.355,37,0.00041395067475638163
FY.1,37,0.00041395067475638163
AY.5.2,37,0.00041395067475638163
EF.3,37,0.00041395067475638163
AY.21,37,0.00041395067475638163
B.1.1.101,37,0.00041395067475638163
XBB.1.41.3,37,0.00041395067475638163
CY.1,37,0.00041395067475638163
B.1.505,37,0.00041395067475638163
XDP.3,37,0.00041395067475638163
B.1.1.5,37,0.00041395067475638163
JD.1.2,37,0.00041395067475638163
FU.1.1.1,37,0.00041395067475638163
BQ.1.11.1,37,0.00041395067475638163
B.1.168,37,0.00041395067475638163
KR.1.4,37,0.00041395067475638163
NC.2,37,0.00041395067475638163
B.1.281,37,0.00041395067475638163
B.1.466.1,37,0.00041395067475638163
B.1.559,36,0.00040276281868188485
C.1.2,36,0.00040276281868188485
B.1.160.27,36,0.00040276281868188485
AA.3,36,0.00040276281868188485
XBB.2.10,36,0.00040276281868188485
AY.120.2,36,0.00040276281868188485
BF.7.14.1,36,0.00040276281868188485
B.1.1.93,36,0.00040276281868188485
MG.4,36,0.00040276281868188485
JN.1.1.10,36,0.00040276281868188485
FR.1.1,36,0.00040276281868188485
DV.6.2,36,0.00040276281868188485
HH.4,36,0.00040276281868188485
B.1.173,36,0.00040276281868188485
MG.2,36,0.00040276281868188485
BM.1,36,0.00040276281868188485
B.1.247,36,0.00040276281868188485
B.1.466.2,36,0.00040276281868188485
XBB.1.5.68,36,0.00040276281868188485
B.1.1.243,35,0.00039157496260738806
B.1.415,35,0.00039157496260738806
B.1.329,35,0.00039157496260738806
B.1.177.31,35,0.00039157496260738806
FL.19,35,0.00039157496260738806
B.1.1.482,35,0.00039157496260738806
FL.35,35,0.00039157496260738806
B.1.552,35,0.00039157496260738806
FT.4,35,0.00039157496260738806
GC.1,35,0.00039157496260738806
AY.4.2.4,35,0.00039157496260738806
B.1.1.360,35,0.00039157496260738806
KP.2.3.13,35,0.00039157496260738806
JN.1.64.1,35,0.00039157496260738806
KS.1.4,35,0.00039157496260738806
XEE,35,0.00039157496260738806
LE.1.1,35,0.00039157496260738806
MC.4,35,0.00039157496260738806
JN.1.1.8,35,0.00039157496260738806
B.1.97,35,0.00039157496260738806
AY.25.1.1,35,0.00039157496260738806
HK.2.1,35,0.00039157496260738806
KP.2.28,34,0.0003803871065328912
FY.1.4,34,0.0003803871065328912
MD.3.1.3,34,0.0003803871065328912
FY.1.2.3,34,0.0003803871065328912
BF.3.1,34,0.0003803871065328912
CM.8.1.3,34,0.0003803871065328912
B.1.274,34,0.0003803871065328912
BQ.1.1.79,34,0.0003803871065328912
LV.1,34,0.0003803871065328912
BL.3,34,0.0003803871065328912
B.1.1.467,34,0.0003803871065328912
B.1.287,34,0.0003803871065328912
AY.33.1,34,0.0003803871065328912
AY.29.2,34,0.0003803871065328912
B.1.501,34,0.0003803871065328912
XBB.2.3.13,34,0.0003803871065328912
XEC.9,34,0.0003803871065328912
MK.2,34,0.0003803871065328912
XBB.2.2,34,0.0003803871065328912
GA.6,34,0.0003803871065328912
N.8,34,0.0003803871065328912
XBW,34,0.0003803871065328912
FL.13.4.1,34,0.0003803871065328912
XBB.1.4.2,34,0.0003803871065328912
B.1.1.139,34,0.0003803871065328912
DA.1,34,0.0003803871065328912
B.1.1.379,34,0.0003803871065328912
JN.1.16.2,33,0.00036919925045839443
KP.2.7,33,0.00036919925045839443
KP.3.1.8,33,0.00036919925045839443
B.1.81,33,0.00036919925045839443
B.1.1.380,33,0.00036919925045839443
B.1.1.512,33,0.00036919925045839443
GA.2,33,0.00036919925045839443
AM.3,33,0.00036919925045839443
XCC,33,0.00036919925045839443
MD.1.1,33,0.00036919925045839443
B.1.1.111,33,0.00036919925045839443
CJ.1.3,33,0.00036919925045839443
BM.1.1.4,33,0.00036919925045839443
XBB.1.19,33,0.00036919925045839443
EG.4.1,33,0.00036919925045839443
EJ.1,33,0.00036919925045839443
B.1.258.2,33,0.00036919925045839443
B.1.378,33,0.00036919925045839443
B.1.1.97,33,0.00036919925045839443
XBB.6,33,0.00036919925045839443
XBB.1.16.25,33,0.00036919925045839443
GS.8,33,0.00036919925045839443
B.1.1.514,33,0.00036919925045839443
HQ.1,33,0.00036919925045839443
GS.7,33,0.00036919925045839443
B.1.96,33,0.00036919925045839443
CP.1.3,33,0.00036919925045839443
JA.1,33,0.00036919925045839443
XCF.3,33,0.00036919925045839443
B.1.9.1,33,0.00036919925045839443
FL.32.1,33,0.00036919925045839443
JC.3,33,0.00036919925045839443
FY.1.2.2,33,0.00036919925045839443
LG.1,33,0.00036919925045839443
XBB.3.1,32,0.00035801139438389765
BM.2,32,0.00035801139438389765
XBB.2.3.9,32,0.00035801139438389765
XAY.1,32,0.00035801139438389765
EG.6,32,0.00035801139438389765
JD.2,32,0.00035801139438389765
A.4,32,0.00035801139438389765
BL.6,32,0.00035801139438389765
FL.32,32,0.00035801139438389765
B.1.36.34,32,0.00035801139438389765
AY.28,32,0.00035801139438389765
XBB.1.15.1,32,0.00035801139438389765
CM.12,32,0.00035801139438389765
B.1.1.107,32,0.00035801139438389765
XBB.1.16.24,32,0.00035801139438389765
BG.1,32,0.00035801139438389765
B.1.254,32,0.00035801139438389765
LP.5,32,0.00035801139438389765
KP.2.25,32,0.00035801139438389765
KP.3.7,32,0.00035801139438389765
XDY.8,32,0.00035801139438389765
GK.3,32,0.00035801139438389765
B.1.468,32,0.00035801139438389765
FU.1.1,31,0.0003468235383094008
FL.2.6,31,0.0003468235383094008
XBB.1.44,31,0.0003468235383094008
XDM,31,0.0003468235383094008
FB.1,31,0.0003468235383094008
B.1.445,31,0.0003468235383094008
ED.1,31,0.0003468235383094008
XBU,31,0.0003468235383094008
BA.2.66,31,0.0003468235383094008
FK.1,31,0.0003468235383094008
B.1.177.72,31,0.0003468235383094008
JN.1.57,31,0.0003468235383094008
AY.31,31,0.0003468235383094008
HK.33,31,0.0003468235383094008
XBB.1.5.106,31,0.0003468235383094008
XAE,31,0.0003468235383094008
XBS,31,0.0003468235383094008
B.1.248,31,0.0003468235383094008
FY.4,31,0.0003468235383094008
MC.15,31,0.0003468235383094008
JN.1.1.6,31,0.0003468235383094008
KP.2.6.2,31,0.0003468235383094008
B.1.462,31,0.0003468235383094008
BF.7.9,31,0.0003468235383094008
B.1.1.229,31,0.0003468235383094008
CM.9,31,0.0003468235383094008
B.1.1.144,31,0.0003468235383094008
BQ.1.10.3,31,0.0003468235383094008
B.1.578,31,0.0003468235383094008
B.4.4,31,0.0003468235383094008
B.1.1.258,31,0.0003468235383094008
JN.1.1.7,30,0.000335635682234904
JN.1.1.2,30,0.000335635682234904
B.1.1.48,30,0.000335635682234904
BM.4.1,30,0.000335635682234904
BA.5.2.43,30,0.000335635682234904
C.18,30,0.000335635682234904
XBB.1.18,30,0.000335635682234904
CH.1.1.22,30,0.000335635682234904
B.1.497,30,0.000335635682234904
CM.3,30,0.000335635682234904
XCG,30,0.000335635682234904
MG.1,30,0.000335635682234904
B.1.258.24,30,0.000335635682234904
HK.23,30,0.000335635682234904
MF.2,30,0.000335635682234904
LZ.1,30,0.000335635682234904
NH.4,30,0.000335635682234904
GY.9,30,0.000335635682234904
AE.6,30,0.000335635682234904
XBB.2.7,30,0.000335635682234904
B.1.38,30,0.000335635682234904
B.1.508,30,0.000335635682234904
XEC.2.1,29,0.00032444782616040724
B.1.328,29,0.00032444782616040724
B.1.428.1,29,0.00032444782616040724
B.1.1.166,29,0.00032444782616040724
B.1.240.2,29,0.00032444782616040724
B.1.231,29,0.00032444782616040724
AC.1,29,0.00032444782616040724
B.1.1.92,29,0.00032444782616040724
B.1.1.120,29,0.00032444782616040724
P.7,29,0.00032444782616040724
HC.2,29,0.00032444782616040724
JE.1.1,29,0.00032444782616040724
GK.8.1,29,0.00032444782616040724
LB.1.3.3,29,0.00032444782616040724
AY.75.2,29,0.00032444782616040724
XBB.1.5.29,29,0.00032444782616040724
FY.2.1,29,0.00032444782616040724
AY.69,29,0.00032444782616040724
GG.1,29,0.00032444782616040724
XBB.1.37.1,29,0.00032444782616040724
BM.1.1.5,29,0.00032444782616040724
B.1.1.480,29,0.00032444782616040724
B.1.188,29,0.00032444782616040724
B.1.302,29,0.00032444782616040724
FY.5.2,29,0.00032444782616040724
LB.1.4.3,29,0.00032444782616040724
FY.1.2.1,29,0.00032444782616040724
XBB.1.5.81,28,0.0003132599700859104
AY.42.1,28,0.0003132599700859104
BN.2.1,28,0.0003132599700859104
FK.1.5,28,0.0003132599700859104
C.36.2,28,0.0003132599700859104
BA.5.2.41,28,0.0003132599700859104
B.1.1.507,28,0.0003132599700859104
HC.3,28,0.0003132599700859104
B.1.617.3,28,0.0003132599700859104
B.32,28,0.0003132599700859104
B.1.1.209,28,0.0003132599700859104
B.1.159,28,0.0003132599700859104
AY.5.1,28,0.0003132599700859104
JH.1,28,0.0003132599700859104
XDQ,28,0.0003132599700859104
B.19,28,0.0003132599700859104
B.1.555,28,0.0003132599700859104
GS.5,28,0.0003132599700859104
BF.7.19.1,28,0.0003132599700859104
XBB.1.21,28,0.0003132599700859104
CH.1.1.17,28,0.0003132599700859104
B.1.245,28,0.0003132599700859104
AY.82,28,0.0003132599700859104
LE.1.2,28,0.0003132599700859104
MC.5,28,0.0003132599700859104
XDT,28,0.0003132599700859104
BA.1.13.1,28,0.0003132599700859104
B.1.640.2,28,0.0003132599700859104
B.1.493,28,0.0003132599700859104
HK.26.1,28,0.0003132599700859104
JN.1.56,28,0.0003132599700859104
MC.11.1,28,0.0003132599700859104
LF.7.1,28,0.0003132599700859104
KP.2.25.3,28,0.0003132599700859104
LF.1.1,28,0.0003132599700859104
XEB,27,0.0003020721140114136
LS.1,27,0.0003020721140114136
MD.1,27,0.0003020721140114136
CM.1,27,0.0003020721140114136
NL.4,27,0.0003020721140114136
HK.13.2.1,27,0.0003020721140114136
XEL,27,0.0003020721140114136
BA.1.16.2,27,0.0003020721140114136
B.1.1.354,27,0.0003020721140114136
GN.4,27,0.0003020721140114136
BL.5,27,0.0003020721140114136
P.1.7.1,27,0.0003020721140114136
XBB.1.13.1,27,0.0003020721140114136
XAU,27,0.0003020721140114136
JN.13.1,27,0.0003020721140114136
B.1.160.19,27,0.0003020721140114136
B.1.1.437,27,0.0003020721140114136
B.1.498,27,0.0003020721140114136
B.1.36.22,27,0.0003020721140114136
XV,27,0.0003020721140114136
FY.8,27,0.0003020721140114136
B.1.143,27,0.0003020721140114136
B.1.585,27,0.0003020721140114136
B.1.187,27,0.0003020721140114136
XBJ.3,27,0.0003020721140114136
C.1,27,0.0003020721140114136
CJ.1.1,27,0.0003020721140114136
B.1.1.395,27,0.0003020721140114136
N.9,27,0.0003020721140114136
XBB.2.3.10,27,0.0003020721140114136
BA.5.2.10,27,0.0003020721140114136
B.1.438.1,27,0.0003020721140114136
XBN,26,0.0002908842579369168
B.1.1.302,26,0.0002908842579369168
KL.1.1,26,0.0002908842579369168
XBB.1.9.3,26,0.0002908842579369168
BN.1.3.9,26,0.0002908842579369168
FY.8.1.1,26,0.0002908842579369168
B.1.1.82,26,0.0002908842579369168
B.1.1.77,26,0.0002908842579369168
B.30,26,0.0002908842579369168
B.1.1.352,26,0.0002908842579369168
B.1.1.282,26,0.0002908842579369168
XBJ.2,26,0.0002908842579369168
JN.3.2,26,0.0002908842579369168
JN.1.2.1,26,0.0002908842579369168
B.1.479,26,0.0002908842579369168
B.1.1.197,26,0.0002908842579369168
MB.1.1.2,26,0.0002908842579369168
NM.2,26,0.0002908842579369168
KP.2.4,26,0.0002908842579369168
B.1.1.403,26,0.0002908842579369168
CM.8.1.4,26,0.0002908842579369168
XBB.2.11,26,0.0002908842579369168
GJ.2,26,0.0002908842579369168
B.1.442,26,0.0002908842579369168
HK.12,26,0.0002908842579369168
B.1.1.162,26,0.0002908842579369168
BQ.1.1.70,26,0.0002908842579369168
EG.4.5,26,0.0002908842579369168
XBL,26,0.0002908842579369168
B.1.1.86,26,0.0002908842579369168
B.1.407,26,0.0002908842579369168
AF.1,25,0.00027969640186242004
XBB.1.28.1,25,0.00027969640186242004
B.1.1.46,25,0.00027969640186242004
XBB.1.29,25,0.00027969640186242004
B.1.304,25,0.00027969640186242004
KP.4.2.4,25,0.00027969640186242004
JN.1.15.1,25,0.00027969640186242004
B.1.494,25,0.00027969640186242004
FU.5,25,0.00027969640186242004
B.1.431,25,0.00027969640186242004
EG.5.1.18,25,0.00027969640186242004
CA.2,25,0.00027969640186242004
XBB.1.10,25,0.00027969640186242004
B.1.572,25,0.00027969640186242004
BA.5.1.32,25,0.00027969640186242004
B.1.335,25,0.00027969640186242004
B.1.496,25,0.00027969640186242004
GK.1.2,25,0.00027969640186242004
XAY.1.1.2,25,0.00027969640186242004
BA.5.7,25,0.00027969640186242004
BA.2.80,25,0.00027969640186242004
BQ.1.1.30,25,0.00027969640186242004
FK.1.2.2,25,0.00027969640186242004
FL.13.1,25,0.00027969640186242004
CP.6,25,0.00027969640186242004
B.1.569,25,0.00027969640186242004
BL.1.4,25,0.00027969640186242004
XBV,25,0.00027969640186242004
JN.1.8.2,25,0.00027969640186242004
LP.11,25,0.00027969640186242004
AZ.5,24,0.0002685085457879232
B.1.1.109,24,0.0002685085457879232
BQ.1.33,24,0.0002685085457879232
JN.1.8.4,24,0.0002685085457879232
BF.7.13.1,24,0.0002685085457879232
B.1.1.445,24,0.0002685085457879232
C.14,24,0.0002685085457879232
B.1.1.177,24,0.0002685085457879232
B.1.106,24,0.0002685085457879232
